O*NET-SOC Code,Title,gpt4_alpha,gpt4_beta,gpt4_gamma,human_alpha,human_beta,human_gamma,automation,automation_acemoglu,gpt4_alt_beta,OCC_CODE
43-3041.00,Gambling Cage Workers,0.4117647058823529,0.4411764705882353,0.47058823529411764,0.29411764705882354,0.4117647058823529,0.5294117647058824,0.4558823529411764,0.4558823529411764,0.3235294117647059,43-3041
43-3051.00,Payroll and Timekeeping Clerks,0.6818181818181819,0.8409090909090909,1.0,0.18181818181818182,0.5,0.8181818181818182,0.75,0.75,0.9318181818181819,43-3051
43-3061.00,Procurement Clerks,0.2631578947368421,0.6052631578947368,0.9473684210526315,0.2631578947368421,0.47368421052631576,0.6842105263157894,0.6710526315789473,0.6710526315789473,0.6842105263157894,43-3061
43-3071.00,Tellers,0.3793103448275862,0.5862068965517241,0.7931034482758621,0.27586206896551724,0.39655172413793105,0.5172413793103449,0.7413793103448276,0.7413793103448276,0.43103448275862066,43-3071
43-4011.00,Brokerage Clerks,0.4,0.7000000000000001,1.0,0.6000000000000001,0.7000000000000001,0.8,0.7500000000000001,0.7500000000000001,0.75,43-4011
43-4021.00,Correspondence Clerks,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.5238095238095237,0.6904761904761905,0.8571428571428571,0.6904761904761905,0.6904761904761905,0.7857142857142857,43-4021
43-4031.00,"Court, Municipal, and License Clerks",0.4,0.6833333333333333,0.9666666666666667,0.3,0.5833333333333334,0.8666666666666667,0.7083333333333334,0.7083333333333334,0.65,43-4031
43-4041.00,"Credit Authorizers, Checkers, and Clerks",0.375,0.65625,0.9375,0.3125,0.59375,0.875,0.796875,0.796875,0.75,43-4041
43-4051.00,Customer Service Representatives,0.13333333333333333,0.5666666666666667,1.0,0.5333333333333333,0.6666666666666666,0.8,0.65,0.65,0.7,43-4051
43-4061.00,"Eligibility Interviewers, Government Programs",0.4117647058823529,0.6764705882352942,0.9411764705882353,0.23529411764705882,0.5882352941176471,0.9411764705882353,0.6176470588235293,0.6176470588235293,0.5294117647058824,43-4061
43-4071.00,File Clerks,0.631578947368421,0.763157894736842,0.894736842105263,0.15789473684210525,0.42105263157894735,0.6842105263157894,0.6052631578947368,0.6052631578947368,0.7368421052631579,43-4071
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",0.2,0.5,0.8,0.2,0.4,0.6000000000000001,0.5625000000000001,0.5625000000000001,0.42500000000000004,43-4081
43-4111.00,"Interviewers, Except Eligibility and Loan",0.47058823529411764,0.6470588235294118,0.8235294117647058,0.29411764705882354,0.4411764705882353,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.8235294117647058,43-4111
43-4121.00,"Library Assistants, Clerical",0.33333333333333337,0.5303030303030303,0.7272727272727273,0.2727272727272727,0.4545454545454546,0.6363636363636364,0.5151515151515151,0.5151515151515151,0.48484848484848486,43-4121
43-4131.00,Loan Interviewers and Clerks,0.16666666666666666,0.5833333333333333,1.0,0.1111111111111111,0.4722222222222222,0.8333333333333333,0.7222222222222222,0.7222222222222222,0.5833333333333333,43-4131
43-4141.00,New Accounts Clerks,0.26666666666666666,0.5666666666666667,0.8666666666666667,0.4666666666666667,0.5666666666666667,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.5,43-4141
43-4151.00,Order Clerks,0.42105263157894735,0.7105263157894737,1.0,0.42105263157894735,0.6052631578947368,0.7894736842105263,0.7763157894736842,0.7763157894736842,0.7105263157894737,43-4151
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",0.2631578947368421,0.6052631578947368,0.9473684210526315,0.10526315789473684,0.4473684210526315,0.7894736842105263,0.6578947368421052,0.6578947368421052,0.6052631578947368,43-4161
43-4171.00,Receptionists and Information Clerks,0.21052631578947367,0.5263157894736842,0.8421052631578947,0.42105263157894735,0.5789473684210527,0.7368421052631579,0.6184210526315789,0.6184210526315789,0.5263157894736842,43-4171
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,0.09523809523809523,0.45238095238095233,0.8095238095238095,0.3333333333333333,0.5238095238095237,0.7142857142857142,0.6190476190476191,0.6190476190476191,0.5,43-4181
43-5011.00,Cargo and Freight Agents,0.20833333333333331,0.3958333333333333,0.5833333333333333,0.08333333333333333,0.22916666666666666,0.375,0.3958333333333333,0.3958333333333333,0.375,43-5011
43-5011.01,Freight Forwarders,0.16129032258064516,0.5806451612903225,1.0,0.3548387096774194,0.5967741935483871,0.8387096774193548,0.6370967741935484,0.6370967741935484,0.5806451612903225,43-5011
43-5021.00,Couriers and Messengers,0.23529411764705882,0.29411764705882354,0.3529411764705882,0.0,0.14705882352941177,0.29411764705882354,0.25,0.25,0.20588235294117646,43-5021
43-5031.00,Public Safety Telecommunicators,0.38888888888888884,0.6388888888888888,0.8888888888888888,0.38888888888888884,0.5277777777777778,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5,43-5031
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",0.3076923076923077,0.6538461538461539,1.0,0.38461538461538464,0.6538461538461539,0.9230769230769231,0.6538461538461539,0.6538461538461539,0.6538461538461539,43-5032
43-5041.00,"Meter Readers, Utilities",0.3076923076923077,0.42307692307692313,0.5384615384615385,0.07692307692307693,0.34615384615384615,0.6153846153846154,0.3653846153846154,0.3653846153846154,0.19230769230769232,43-5041
43-5051.00,Postal Service Clerks,0.14285714285714285,0.3333333333333333,0.5238095238095237,0.14285714285714285,0.26190476190476186,0.38095238095238093,0.41666666666666663,0.41666666666666663,0.30952380952380953,43-5051
43-5052.00,Postal Service Mail Carriers,0.2272727272727273,0.25,0.2727272727272727,0.18181818181818182,0.34090909090909094,0.5,0.3977272727272727,0.3977272727272727,0.25,43-5052
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",0.11764705882352941,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.14705882352941177,0.23529411764705882,0.2647058823529412,0.2647058823529412,0.14705882352941177,43-5053
43-5061.00,"Production, Planning, and Expediting Clerks",0.29411764705882354,0.6176470588235294,0.9411764705882353,0.1764705882352941,0.5294117647058824,0.8823529411764706,0.6323529411764706,0.6323529411764706,0.6764705882352942,43-5061
43-5071.00,"Shipping, Receiving, and Inventory Clerks",0.2727272727272727,0.5,0.7272727272727273,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.5227272727272727,0.5227272727272727,0.5454545454545454,43-5071
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.2272727272727273,0.34090909090909094,0.4545454545454546,0.18181818181818182,0.29545454545454547,0.4090909090909091,0.2954545454545454,0.2954545454545454,0.2727272727272727,43-5111
43-6011.00,Executive Secretaries and Executive Administrative Assistants,0.36363636363636365,0.6363636363636364,0.9090909090909092,0.5909090909090909,0.7272727272727273,0.8636363636363636,0.6363636363636364,0.6363636363636364,0.5909090909090909,43-6011
43-6012.00,Legal Secretaries and Administrative Assistants,0.3571428571428571,0.6785714285714285,1.0,0.5,0.75,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571428,43-6012
43-6013.00,Medical Secretaries and Administrative Assistants,0.375,0.6875,1.0,0.375,0.625,0.875,0.703125,0.703125,0.6875,43-6013
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.34375,0.625,0.90625,0.40625,0.59375,0.78125,0.671875,0.671875,0.6875,43-6014
43-9021.00,Data Entry Keyers,0.7777777777777777,0.8333333333333333,0.8888888888888888,0.2222222222222222,0.5,0.7777777777777777,0.6666666666666666,0.6666666666666666,0.8333333333333333,43-9021
43-9022.00,Word Processors and Typists,0.7000000000000001,0.75,0.8,0.2,0.5,0.8,0.7875000000000001,0.7875000000000001,0.7000000000000001,43-9022
43-9031.00,Desktop Publishers,0.3333333333333333,0.6388888888888888,0.9444444444444444,0.05555555555555555,0.4722222222222222,0.8888888888888888,0.7638888888888888,0.7638888888888888,0.5,43-9031
43-9041.00,Insurance Claims and Policy Processing Clerks,0.6666666666666666,0.8333333333333333,1.0,0.2962962962962963,0.537037037037037,0.7777777777777777,0.7592592592592592,0.7592592592592592,0.7222222222222222,43-9041
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",0.13793103448275862,0.24137931034482757,0.3448275862068966,0.06896551724137931,0.12068965517241378,0.1724137931034483,0.23275862068965517,0.23275862068965517,0.20689655172413793,43-9051
43-9061.00,"Office Clerks, General",0.38095238095238093,0.5714285714285714,0.7619047619047619,0.23809523809523808,0.5,0.7619047619047619,0.6071428571428571,0.6071428571428571,0.6904761904761905,43-9061
43-9071.00,"Office Machine Operators, Except Computer",0.2777777777777778,0.38888888888888884,0.5,0.0,0.16666666666666666,0.3333333333333333,0.2638888888888889,0.2638888888888889,0.25,43-9071
43-9081.00,Proofreaders and Copy Markers,0.9090909090909092,0.9545454545454546,1.0,0.18181818181818182,0.5909090909090909,1.0,0.7272727272727272,0.7272727272727272,0.9545454545454546,43-9081
43-9111.00,Statistical Assistants,0.7142857142857142,0.8214285714285714,0.9285714285714285,0.3571428571428571,0.6785714285714285,1.0,0.7142857142857142,0.7142857142857142,0.7142857142857142,43-9111
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.13333333333333333,0.2833333333333333,0.43333333333333335,0.0,0.15,0.3,0.30833333333333335,0.30833333333333335,0.3,45-1011
45-2011.00,Agricultural Inspectors,0.09090909090909091,0.29545454545454547,0.5,0.13636363636363635,0.29545454545454547,0.4545454545454546,0.2840909090909091,0.2840909090909091,0.18181818181818182,45-2011
45-2021.00,Animal Breeders,0.08333333333333333,0.14583333333333331,0.20833333333333331,0.041666666666666664,0.08333333333333333,0.125,0.07291666666666666,0.07291666666666666,0.20833333333333331,45-2021
45-2041.00,"Graders and Sorters, Agricultural Products",0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.125,0.125,0.16666666666666666,45-2041
45-2091.00,Agricultural Equipment Operators,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764705,0.08823529411764705,0.3235294117647059,45-2091
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",0.06666666666666667,0.15,0.23333333333333334,0.0,0.06666666666666667,0.13333333333333333,0.11666666666666667,0.11666666666666667,0.11666666666666667,45-2092
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0.0,0.06818181818181818,0.13636363636363635,0.0,0.06818181818181818,0.13636363636363635,0.07954545454545454,0.07954545454545454,0.06818181818181818,45-2093
45-3031.00,Fishing and Hunting Workers,0.0,0.05,0.1,0.0,0.016666666666666666,0.03333333333333333,0.08333333333333333,0.08333333333333333,0.0,45-3031
45-4011.00,Forest and Conservation Workers,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,45-4011
45-4021.00,Fallers,0.0,0.02631578947368421,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,45-4021
45-4022.00,Logging Equipment Operators,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.1111111111111111,0.19444444444444442,0.19444444444444442,0.2222222222222222,45-4022
45-4023.00,Log Graders and Scalers,0.0,0.15384615384615385,0.3076923076923077,0.0,0.15384615384615385,0.3076923076923077,0.17307692307692307,0.17307692307692307,0.07692307692307693,45-4023
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,0.06666666666666667,0.4,0.7333333333333333,0.0,0.2,0.4,0.3333333333333333,0.3333333333333333,0.26666666666666666,47-1011
47-1011.03,Solar Energy Installation Managers,0.0,0.43333333333333335,0.8666666666666667,0.06666666666666667,0.26666666666666666,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.26666666666666666,47-1011
47-2011.00,Boilermakers,0.0,0.029411764705882353,0.058823529411764705,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,47-2011
47-2021.00,Brickmasons and Blockmasons,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.03571428571428571,47-2021
47-2022.00,Stonemasons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47-2022
47-2031.00,Carpenters,0.034482758620689655,0.13793103448275862,0.24137931034482757,0.034482758620689655,0.08620689655172414,0.13793103448275862,0.09482758620689655,0.09482758620689655,0.13793103448275862,47-2031
47-2041.00,Carpet Installers,0.0,0.0625,0.125,0.0,0.03125,0.0625,0.046875,0.046875,0.03125,47-2041
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47-2042
47-2043.00,Floor Sanders and Finishers,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,47-2043
47-2044.00,Tile and Stone Setters,0.04,0.1,0.16,0.0,0.04,0.08,0.07,0.07,0.02,47-2044
47-2051.00,Cement Masons and Concrete Finishers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47-2051
47-2053.00,Terrazzo Workers and Finishers,0.0,0.0,0.0,0.0,0.019230769230769232,0.038461538461538464,0.0,0.0,0.0,47-2053
47-2061.00,Construction Laborers,0.0,0.03125,0.0625,0.0,0.015625,0.03125,0.046875,0.046875,0.0,47-2061
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47-2071
47-2072.00,Pile Driver Operators,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,47-2072
47-2073.00,Operating Engineers and Other Construction Equipment Operators,0.03571428571428571,0.05357142857142857,0.07142857142857142,0.0,0.08928571428571427,0.17857142857142855,0.08928571428571427,0.08928571428571427,0.05357142857142857,47-2073
47-2081.00,Drywall and Ceiling Tile Installers,0.0,0.038461538461538464,0.07692307692307693,0.0,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.0,47-2081
47-2082.00,Tapers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47-2082
47-2111.00,Electricians,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.14285714285714285,0.23809523809523808,0.14285714285714285,0.14285714285714285,0.07142857142857142,47-2111
47-2121.00,Glaziers,0.0,0.09259259259259259,0.18518518518518517,0.0,0.037037037037037035,0.07407407407407407,0.046296296296296294,0.046296296296296294,0.0,47-2121
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",0.0,0.05,0.1,0.1,0.1,0.1,0.025,0.025,0.0,47-2131
47-2132.00,"Insulation Workers, Mechanical",0.0,0.038461538461538464,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693,0.09615384615384616,0.09615384615384616,0.07692307692307693,47-2132
47-2141.00,"Painters, Construction and Maintenance",0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,47-2141
47-2142.00,Paperhangers,0.0,0.025,0.05,0.0,0.0,0.0,0.0125,0.0125,0.0,47-2142
47-2151.00,Pipelayers,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,47-2151
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",0.03333333333333333,0.09999999999999999,0.16666666666666666,0.0,0.05,0.1,0.11666666666666667,0.11666666666666667,0.049999999999999996,47-2152
47-2152.04,Solar Thermal Installers and Technicians,0.0,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.07142857142857142,0.09523809523809523,0.05952380952380952,0.05952380952380952,0.0,47-2152
47-2161.00,Plasterers and Stucco Masons,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.03333333333333333,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.03333333333333333,47-2161
47-2171.00,Reinforcing Iron and Rebar Workers,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,47-2171
47-2181.00,Roofers,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.0,47-2181
47-2211.00,Sheet Metal Workers,0.0,0.0625,0.125,0.0,0.041666666666666664,0.08333333333333333,0.10416666666666666,0.10416666666666666,0.041666666666666664,47-2211
47-2221.00,Structural Iron and Steel Workers,0.0,0.025,0.05,0.0,0.0,0.0,0.025,0.025,0.0,47-2221
47-2231.00,Solar Photovoltaic Installers,0.0,0.11538461538461539,0.23076923076923078,0.0,0.11538461538461539,0.23076923076923078,0.22115384615384617,0.22115384615384617,0.057692307692307696,47-2231
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47-3011
47-3012.00,Helpers--Carpenters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47-3012
47-3013.00,Helpers--Electricians,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.03125,0.03125,0.041666666666666664,47-3013
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47-3014
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47-3015
47-3016.00,Helpers--Roofers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47-3016
47-4011.00,Construction and Building Inspectors,0.0,0.2631578947368421,0.5263157894736842,0.0,0.13157894736842105,0.2631578947368421,0.3289473684210526,0.3289473684210526,0.02631578947368421,47-4011
47-4011.01,Energy Auditors,0.0,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.7142857142857142,0.46428571428571425,0.46428571428571425,0.3571428571428571,47-4011
47-4021.00,Elevator and Escalator Installers and Repairers,0.15000000000000002,0.17500000000000002,0.2,0.0,0.07500000000000001,0.15000000000000002,0.1125,0.1125,0.07500000000000001,47-4021
47-4031.00,Fence Erectors,0.05,0.05,0.05,0.0,0.025,0.05,0.037500000000000006,0.037500000000000006,0.05,47-4031
47-4041.00,Hazardous Materials Removal Workers,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.0,0.047619047619047616,0.09523809523809523,0.07142857142857142,0.07142857142857142,0.047619047619047616,47-4041
47-4051.00,Highway Maintenance Workers,0.0,0.02631578947368421,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,47-4051
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47-4061
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,0.045454545454545456,0.06818181818181818,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.10227272727272727,0.10227272727272727,0.11363636363636365,47-4071
47-4091.00,Segmental Pavers,0.0,0.041666666666666664,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,47-4091
47-4099.03,Weatherization Installers and Technicians,0.15000000000000002,0.2,0.25,0.05,0.2,0.35000000000000003,0.1875,0.1875,0.30000000000000004,47-4099
47-5011.00,"Derrick Operators, Oil and Gas",0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,47-5011
47-5012.00,"Rotary Drill Operators, Oil and Gas",0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.022727272727272728,0.045454545454545456,0.06818181818181818,0.06818181818181818,0.06818181818181818,47-5012
47-5013.00,"Service Unit Operators, Oil and Gas",0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.13157894736842105,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.05263157894736842,47-5013
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.046875,0.0,47-5022
47-5023.00,"Earth Drillers, Except Oil and Gas",0.06666666666666667,0.13333333333333333,0.2,0.0,0.13333333333333333,0.26666666666666666,0.09999999999999999,0.09999999999999999,0.08333333333333333,47-5023
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",0.13333333333333333,0.15,0.16666666666666666,0.03333333333333333,0.13333333333333333,0.23333333333333334,0.11666666666666667,0.11666666666666667,0.1,47-5032
47-5041.00,Continuous Mining Machine Operators,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.0,47-5041
47-5043.00,"Roof Bolters, Mining",0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.0,47-5043
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.17857142857142855,0.0625,0.0625,0.03571428571428571,47-5044
47-5051.00,"Rock Splitters, Quarry",0.0,0.05555555555555555,0.1111111111111111,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,47-5051
47-5071.00,"Roustabouts, Oil and Gas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47-5071
47-5081.00,Helpers--Extraction Workers,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.017857142857142856,0.017857142857142856,0.0,47-5081
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",0.045454545454545456,0.4318181818181818,0.8181818181818182,0.09090909090909091,0.29545454545454547,0.5,0.38636363636363635,0.38636363636363635,0.34090909090909094,49-1011
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",0.28,0.36,0.44,0.08,0.2,0.32,0.27999999999999997,0.27999999999999997,0.3,49-2011
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",0.03333333333333333,0.08333333333333333,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.15,0.15,0.06666666666666667,49-2021
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",0.25,0.30000000000000004,0.35000000000000003,0.1,0.21250000000000002,0.325,0.23125000000000004,0.23125000000000004,0.2,49-2022
49-2091.00,Avionics Technicians,0.15384615384615385,0.2692307692307693,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.15384615384615385,49-2091
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",0.07692307692307693,0.08974358974358974,0.10256410256410256,0.0,0.01282051282051282,0.02564102564102564,0.07692307692307693,0.07692307692307693,0.0641025641025641,49-2092
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",0.2,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.16666666666666666,0.26666666666666666,0.16666666666666669,0.16666666666666669,0.13333333333333333,49-2093
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.2,0.325,0.45,0.2,0.30000000000000004,0.4,0.30000000000000004,0.30000000000000004,0.30000000000000004,49-2094
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",0.1875,0.28125,0.375,0.0,0.15625,0.3125,0.25,0.25,0.21875,49-2095
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.125,0.25,0.1875,0.1875,0.125,49-2096
49-2097.00,Audiovisual Equipment Installers and Repairers,0.18181818181818182,0.2272727272727273,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.36363636363636365,49-2097
49-2098.00,Security and Fire Alarm Systems Installers,0.125,0.21875,0.3125,0.125,0.21875,0.3125,0.25,0.25,0.15625,49-2098
49-3011.00,Aircraft Mechanics and Service Technicians,0.07894736842105263,0.13157894736842105,0.18421052631578946,0.02631578947368421,0.06578947368421052,0.10526315789473684,0.09210526315789473,0.09210526315789473,0.3026315789473684,49-3011
49-3021.00,Automotive Body and Related Repairers,0.0,0.04,0.08,0.04,0.060000000000000005,0.08,0.06,0.06,0.32,49-3021
49-3022.00,Automotive Glass Installers and Repairers,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.25,49-3022
49-3023.00,Automotive Service Technicians and Mechanics,0.03333333333333333,0.08333333333333333,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.11666666666666667,0.11666666666666667,0.08333333333333333,49-3023
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.057692307692307696,0.0,49-3031
49-3041.00,Farm Equipment Mechanics and Service Technicians,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.17857142857142855,0.21428571428571427,0.125,0.125,0.14285714285714285,49-3041
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",0.05,0.1,0.15000000000000002,0.05,0.125,0.2,0.1625,0.1625,0.1,49-3042
49-3043.00,Rail Car Repairers,0.05,0.07500000000000001,0.1,0.05,0.05,0.05,0.08750000000000001,0.08750000000000001,0.05,49-3043
49-3051.00,Motorboat Mechanics and Service Technicians,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693,0.057692307692307696,0.057692307692307696,0.07692307692307693,49-3051
49-3052.00,Motorcycle Mechanics,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,49-3052
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,0.14285714285714285,0.17857142857142855,0.21428571428571427,0.07142857142857142,0.10714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,49-3053
49-3091.00,Bicycle Repairers,0.0,0.09375,0.1875,0.0625,0.0625,0.0625,0.078125,0.078125,0.03125,49-3091
49-3092.00,Recreational Vehicle Service Technicians,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.08823529411764705,0.11764705882352941,0.044117647058823525,0.044117647058823525,0.0,49-3092
49-3093.00,Tire Repairers and Changers,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.009615384615384616,0.0,49-3093
49-9011.00,Mechanical Door Repairers,0.08,0.12,0.16,0.04,0.06,0.08,0.09,0.09,0.1,49-9011
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",0.07692307692307693,0.11538461538461538,0.15384615384615385,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.08974358974358974,0.08974358974358974,0.1282051282051282,49-9012
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",0.06666666666666667,0.09999999999999999,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.2,0.1,0.1,0.1,49-9021
49-9031.00,Home Appliance Repairers,0.06451612903225806,0.12903225806451613,0.1935483870967742,0.06451612903225806,0.0967741935483871,0.12903225806451613,0.12096774193548387,0.12096774193548387,0.1774193548387097,49-9031
49-9041.00,Industrial Machinery Mechanics,0.1875,0.28125,0.375,0.0625,0.15625,0.25,0.234375,0.234375,0.21875,49-9041
49-9043.00,"Maintenance Workers, Machinery",0.1111111111111111,0.1388888888888889,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.08333333333333333,0.08333333333333333,0.08333333333333333,49-9043
49-9044.00,Millwrights,0.0,0.021739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.021739130434782608,0.0,49-9044
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49-9045
49-9051.00,Electrical Power-Line Installers and Repairers,0.0,0.0,0.0,0.0,0.0,0.0,0.05434782608695652,0.05434782608695652,0.0,49-9051
