Title,O*NET-SOC Code,pct_occ_scaled,feedback_loop_ratio,directive_ratio,validation_ratio,task_iteration_ratio,learning_ratio,filtered_ratio,augmentation_weighted_ratio,automation_weighted_ratio
Security Guards,33-9032.00,0.006483395709874227,0.0,0.3225806451612925,0.0,0.24193548387096642,0.0,0.4354838709677411,0.24193548387096642,0.3225806451612925
Funeral Attendants,39-4021.00,0.006483395709874227,0.0,0.0,0.0,0.0,0.5161290322580645,0.4838709677419355,0.5161290322580645,0.0
Shampooers,39-5093.00,0.006483395709874227,0.0,0.0,0.0,0.0,0.6451612903225806,0.35483870967741943,0.6451612903225806,0.0
Transportation Security Screeners,33-9093.00,0.006378824811327927,0.0,0.3770491803278688,0.0,0.0,0.3278688524590163,0.2950819672131147,0.3278688524590163,0.3770491803278688
Environmental Restoration Planners,19-2041.02,0.006378824811327927,0.0,0.0,0.0,0.4426229508196721,0.2459016393442623,0.3114754098360656,0.6885245901639344,0.0
"Cooks, Private Household",35-2013.00,0.006378824811327824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Biofuels/Biodiesel Technology and Product Development Managers,11-9041.01,0.006378824811327824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Excavating and Loading Machine and Dragline Operators,53-7032.00,0.006378824811327824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Petroleum Engineers,17-2171.00,0.005960541217142417,0.0,0.0,0.0,0.0,0.5263157894736912,0.47368421052630877,0.5263157894736912,0.0
"Mobile Heavy Equipment Mechanics, Except Engines",49-3042.00,0.005960541217142417,0.0,0.0,0.0,0.0,0.3508771929824565,0.6491228070175435,0.3508771929824565,0.0
Credit Authorizers,43-4041.01,0.005751399420049713,0.0,0.34545454545454957,0.0,0.0,0.0,0.6545454545454503,0.0,0.34545454545454957
Telephone Operators,43-2021.00,0.005751399420049713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ophthalmic Laboratory Technicians,51-9083.00,0.005646828521503412,0.0,0.0,0.0,0.0,0.48148148148148134,0.5185185185185185,0.48148148148148134,0.0
Conveyor Operators and Tenders,53-7011.00,0.005646828521503412,0.0,0.3703703703703703,0.0,0.0,0.4444444444444444,0.18518518518518506,0.4444444444444444,0.3703703703703703
Printing Press Operators,51-5112.00,0.005646828521503412,0.0,0.5,0.0,0.48148148148148134,0.0,0.0185185185185185,0.48148148148148134,0.5
Camera and Photographic Equipment Repairers,49-9061.00,0.005646828521503311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Baristas,35-3022.01,0.005646828521503311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gas Plant Operators,51-8092.00,0.005542257622957009,0.0,0.0,0.0,0.0,0.4339622641509441,0.5660377358490559,0.4339622641509441,0.0
Emergency Management Directors,11-9161.00,0.005437686724410606,0.0,0.30769230769231176,0.0,0.0,0.0,0.6923076923076882,0.0,0.30769230769231176
"Buyers and Purchasing Agents, Farm Products",13-1021.00,0.005333115825864305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Heating and Air Conditioning Mechanics and Installers,49-9021.01,0.005333115825864304,0.0,0.3529411764705882,0.0,0.0,0.3333333333333333,0.3137254901960784,0.3333333333333333,0.3529411764705882
Weatherization Installers and Technicians,47-4099.03,0.0052285449273180035,0.0,0.0,0.0,0.0,0.56,0.44000000000000006,0.56,0.0
Wind Energy Project Managers,11-9199.10,0.005228544927317903,0.0,0.31999999999999734,0.0,0.0,0.0,0.6800000000000025,0.0,0.31999999999999734
Animal Control Workers,33-9011.00,0.005123974028771601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Geothermal Production Managers,11-3051.02,0.005123974028771601,0.0,0.4081632653061224,0.0,0.0,0.3061224489795918,0.2857142857142857,0.3061224489795918,0.4081632653061224
Flight Attendants,53-2031.00,0.005123974028771601,0.0,0.0,0.0,0.0,0.5714285714285714,0.4285714285714285,0.5714285714285714,0.0
Electrical and Electronic Equipment Assemblers,51-2022.00,0.005123974028771499,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Chemical Plant and System Operators,51-8091.00,0.005123974028771499,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032.00,0.005019403130225198,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
Medical Assistants,31-9092.00,0.005019403130225197,0.0,0.0,0.0,0.0,0.37500000000000333,0.6249999999999967,0.37500000000000333,0.0
Phlebotomists,31-9097.00,0.0049148322316788975,0.0,0.5106382978723404,0.0,0.0,0.0,0.48936170212765945,0.0,0.5106382978723404
"Rail Yard Engineers, Dinkey Operators, and Hostlers",53-4013.00,0.0049148322316788975,0.0,0.3191489361702128,0.0,0.0,0.3617021276595745,0.3191489361702128,0.3617021276595745,0.3191489361702128
Glaziers,47-2121.00,0.004914832231678795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Occupational Therapists,29-1122.00,0.004914832231678795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Cooks, Short Order",35-2015.00,0.004810261333132494,0.0,0.4347826086956521,0.0,0.0,0.0,0.5652173913043478,0.0,0.4347826086956521
"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",35-3022.00,0.004810261333132494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Home Appliance Repairers,49-9031.00,0.004705690434586193,0.0,0.0,0.0,0.0,0.46666666666666673,0.5333333333333333,0.46666666666666673,0.0
Forensic Science Technicians,19-4092.00,0.004705690434586091,0.0,0.0,0.0,0.0,0.4000000000000062,0.5999999999999939,0.4000000000000062,0.0
"Stock Clerks, Sales Floor",43-5081.01,0.0046011195360397905,0.0,0.0,0.0,0.0,0.4545454545454545,0.5454545454545454,0.4545454545454545,0.0
"Farmworkers and Laborers, Crop",45-2092.02,0.0046011195360397905,0.0,0.3636363636363636,0.0,0.0,0.0,0.6363636363636364,0.0,0.3636363636363636
Parking Lot Attendants,53-6021.00,0.004601119536039689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sheet Metal Workers,47-2211.00,0.004496548637493388,0.0,0.0,0.0,0.0,0.4883720930232558,0.5116279069767442,0.4883720930232558,0.0
Anesthesiologist Assistants,29-1071.01,0.004287406840400684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Millwrights,49-9044.00,0.004287406840400684,0.0,0.0,0.0,0.0,0.48780487804878053,0.5121951219512195,0.48780487804878053,0.0
Radiation Therapists,29-1124.00,0.004287406840400684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Painters, Construction and Maintenance",47-2141.00,0.004287406840400684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Energy Auditors,13-1199.01,0.004287406840400684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Surgeons,29-1067.00,0.004182835941854384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Railroad Brake, Signal, and Switch Operators",53-4021.00,0.004182835941854383,0.0,0.0,0.0,0.0,0.675,0.325,0.675,0.0
Public Address System and Other Announcers,27-3012.00,0.004182835941854383,0.0,0.525,0.0,0.0,0.0,0.475,0.0,0.525
Forest Fire Fighting and Prevention Supervisors,33-1021.02,0.004182835941854281,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Orthodontists,29-1023.00,0.003973694144761679,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Refrigeration Mechanics and Installers,49-9021.02,0.003973694144761679,0.0,0.0,0.0,0.0,0.5789473684210527,0.4210526315789473,0.5789473684210527,0.0
Chemical Equipment Operators and Tenders,51-9011.00,0.0039736941447615776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Radiologic Technicians,29-2099.06,0.003973694144761577,0.0,0.0,0.0,0.0,0.4999999999999965,0.5000000000000034,0.4999999999999965,0.0
Textile Bleaching and Dyeing Machine Operators and Tenders,51-6061.00,0.003869123246215276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Psychiatric Aides,31-1013.00,0.003869123246215174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Models,41-9012.00,0.0037645523476688737,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Coroners,13-1041.06,0.0037645523476688737,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Cargo and Freight Agents,43-5011.00,0.0037645523476688733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Cooks, Institution and Cafeteria",35-2012.00,0.0037645523476688733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Septic Tank Servicers and Sewer Pipe Cleaners,47-4071.00,0.0037645523476688733,0.0,0.0,0.0,0.0,0.4722222222222222,0.5277777777777778,0.4722222222222222,0.0
Locomotive Engineers,53-4011.00,0.0037645523476688733,0.0,0.0,0.0,0.4722222222222222,0.0,0.5277777777777778,0.4722222222222222,0.0
"Camera Operators, Television, Video, and Motion Picture",27-4031.00,0.003659981449122572,0.0,0.5142857142857142,0.0,0.0,0.0,0.4857142857142857,0.0,0.5142857142857142
Hazardous Materials Removal Workers,47-4041.00,0.003659981449122572,0.0,0.0,0.0,0.0,0.4285714285714285,0.5714285714285714,0.4285714285714285,0.0
Subway and Streetcar Operators,53-4041.00,0.003659981449122572,0.0,0.0,0.0,0.0,0.4285714285714285,0.5714285714285714,0.4285714285714285,0.0
Nonfarm Animal Caretakers,39-2021.00,0.00355541055057617,0.0,0.0,0.0,0.0,0.7941176470588235,0.2058823529411764,0.7941176470588235,0.0
Product Safety Engineers,17-2111.03,0.0035554105505761695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
First-Line Supervisors of Production and Operating Workers,51-1011.00,0.0033462687534833637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
First-Line Supervisors of Food Preparation and Serving Workers,35-1012.00,0.0033462687534833637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hydroelectric Production Managers,11-3051.06,0.0033462687534833637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Environmental Compliance Inspectors,13-1041.01,0.0032416978549370625,0.0,0.0,0.0,0.0,0.6451612903225806,0.3548387096774194,0.6451612903225806,0.0
Hospitalists,29-1069.03,0.0032416978549370625,0.0,0.0,0.0,0.0,0.5161290322580645,0.4838709677419355,0.5161290322580645,0.0
Anesthesiologists,29-1061.00,0.0032416978549370625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Model Makers, Wood",51-7031.00,0.0031371269563907614,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Etchers and Engravers,51-9194.00,0.0031371269563907614,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Crossing Guards,33-9091.00,0.0030325560578443587,0.0,0.6551724137931034,0.0,0.0,0.0,0.3448275862068966,0.0,0.6551724137931034
"Dispatchers, Except Police, Fire, and Ambulance",43-5032.00,0.0030325560578443587,0.0,0.0,0.0,0.0,0.6551724137931034,0.3448275862068966,0.6551724137931034,0.0
Freight and Cargo Inspectors,53-6051.08,0.0029279851592980575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Police Identification and Records Officers,33-3021.02,0.0029279851592980575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Telecommunications Line Installers and Repairers,49-9052.00,0.0029279851592980575,0.0,0.0,0.0,0.0,0.6071428571428571,0.39285714285714274,0.6071428571428571,0.0
Mapping Technicians,17-3031.02,0.0028234142607516553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Urologists,29-1069.12,0.002718843362205354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Manicurists and Pedicurists,39-5092.00,0.002718843362205354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Coin, Vending, and Amusement Machine Servicers and Repairers",49-9091.00,0.002614272463658951,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Automotive Specialty Technicians,49-3023.02,0.002614272463658951,0.0,0.0,0.0,0.0,0.6,0.4,0.6,0.0
Police Detectives,33-3021.01,0.002614272463658951,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Park Naturalists,19-1031.03,0.0025097015651125484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Registered Nurses,29-1141.00,0.0025097015651125484,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0
Laundry and Dry-Cleaning Workers,51-6011.00,0.0025097015651125484,0.0,0.0,0.0,0.0,0.7083333333333334,0.2916666666666667,0.7083333333333334,0.0
"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",51-9192.00,0.0025097015651125484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Railroad Conductors and Yardmasters,53-4031.00,0.002405130666566247,0.0,0.0,0.0,0.0,0.6956521739130435,0.3043478260869565,0.6956521739130435,0.0
Emergency Medical Technicians and Paramedics,29-2041.00,0.002405130666566247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Medical Appliance Technicians,51-9082.00,0.002405130666566247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Commercial Divers,49-9092.00,0.002405130666566247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rehabilitation Counselors,21-1015.00,0.002405130666566247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sports Medicine Physicians,29-1069.11,0.002405130666566247,0.0,0.0,0.0,0.0,0.782608695652174,0.217391304347826,0.782608695652174,0.0
Musical Instrument Repairers and Tuners,49-9063.00,0.002405130666566247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Elevator Installers and Repairers,47-4021.00,0.002405130666566247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Motorcycle Mechanics,49-3052.00,0.002405130666566247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Landscaping and Groundskeeping Workers,37-3011.00,0.002300559768019844,0.0,0.0,0.0,0.0,0.7727272727272727,0.22727272727272718,0.7727272727272727,0.0
First-Line Supervisors of Police and Detectives,33-1012.00,0.002300559768019844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Upholsterers,51-6093.00,0.002195988869473544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51-9021.00,0.002195988869473544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",47-3011.00,0.002195988869473544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Technical Directors/Managers,27-2012.05,0.002195988869473544,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.0
"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",51-2011.00,0.0020914179709271403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Animal Breeders,45-2021.00,0.0020914179709271403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Geodetic Surveyors,17-1022.01,0.0020914179709271403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Welders, Cutters, and Welder Fitters",51-4121.06,0.0020914179709271403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Postal Service Clerks,43-5051.00,0.0020914179709271403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Prosthodontists,29-1024.00,0.0020914179709271403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",33-9092.00,0.0020914179709271403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Mixing and Blending Machine Setters, Operators, and Tenders",51-9023.00,0.0020914179709271403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Forest Firefighters,33-2011.02,0.0020914179709271403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Pest Control Workers,37-2021.00,0.0020914179709271403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Potters, Manufacturing",51-9195.05,0.0020914179709271403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Wind Energy Operations Managers,11-9199.09,0.0019868470723808395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Farmworkers, Farm, Ranch, and Aquacultural Animals",45-2093.00,0.0019868470723808395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Parking Enforcement Workers,33-3041.00,0.0019868470723808395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Stock Clerks- Stockroom, Warehouse, or Storage Yard",43-5081.03,0.0019868470723808395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Layout Workers, Metal and Plastic",51-4192.00,0.0019868470723808395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Recreation Workers,39-9032.00,0.0018822761738344366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Umpires, Referees, and Other Sports Officials",27-2023.00,0.0018822761738344366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Biomass Plant Technicians,51-8099.03,0.0018822761738344366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Transit and Railroad Police,33-3052.00,0.0017777052752880338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Industrial Production Managers,11-3051.00,0.0017777052752880338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Print Binding and Finishing Workers,51-5113.00,0.0017777052752880338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4191.00,0.0017777052752880338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hearing Aid Specialists,29-2092.00,0.0017777052752880338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Orthotists and Prosthetists,29-2091.00,0.0017777052752880338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Stationary Engineers and Boiler Operators,51-8021.00,0.0017777052752880338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Occupational Therapy Aides,31-2012.00,0.0017777052752880338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Roofers,47-2181.00,0.0017777052752880338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Helpers--Installation, Maintenance, and Repair Workers",49-9098.00,0.0016731343767417328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Diagnostic Medical Sonographers,29-2032.00,0.0016731343767417328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Surgical Technologists,29-2055.00,0.0016731343767417328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Claims Examiners, Property and Casualty Insurance",13-1031.01,0.0016731343767417328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",51-4021.00,0.0016731343767417328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fire-Prevention and Protection Engineers,17-2111.02,0.0016731343767417328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
First-Line Supervisors of Correctional Officers,33-1011.00,0.0016731343767417328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
New Accounts Clerks,43-4141.00,0.0016731343767417328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Oral and Maxillofacial Surgeons,29-1022.00,0.00156856347819533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4032.00,0.00156856347819533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Laborers and Freight, Stock, and Material Movers, Hand",53-7062.00,0.00156856347819533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Electromechanical Equipment Assemblers,51-2023.00,0.00156856347819533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Animal Trainers,39-2011.00,0.00156856347819533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Commercial Pilots,53-2012.00,0.0015162780289221793,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Airline Pilots, Copilots, and Flight Engineers",53-2011.00,0.0015162780289221793,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Civil Drafters,17-3011.02,0.000784281739097665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
